3.7061	3.3
3.8376	3.31
3.8067	3.3
3.8408	3.35
3.8571	3.4
3.8596	3.55
3.8933	3.57
4.0552	3.63
4.0396	3.75
3.9758	3.77
4.039	3.85
4.0928	3.94
3.977	3.93
4.0633	4.01
4.1013	4.02
3.9883	4.11
4.0301	4.07
4.0676	4.12
3.9503	4.13
4.0549	4.07
3.8812	4.09
3.9803	4.07
3.8628	4.04
3.9328	4.05
3.8254	4.02
3.8566	3.99
3.7389	3.97
3.7923	3.94
3.7231	3.93
3.7664	3.93
3.7342	3.9
3.8365	3.89
3.7822	3.83
3.6293	3.75
3.6844	3.77
3.7359	3.76
3.7325	3.7
3.6492	3.71
3.7271	3.67
3.6185	3.61
3.6033	3.62
3.6559	3.61
3.7456	3.62
3.7245	3.63
3.6331	3.65
3.5983	3.61
3.8116	3.59
3.7726	3.58
3.7996	3.63
3.6733	3.61
3.7477	3.68
3.7069	3.63
3.683	3.67
3.6991	3.7
3.7748	3.68
3.6354	3.67
3.675	3.69
3.807	3.65
3.8289	3.71
3.7963	3.66
3.6999	3.69
3.7479	3.75
3.7823	3.74
3.721	3.69
3.6244	3.72
3.7204	3.7
3.7276	3.71
3.5758	3.73
3.6992	3.68
3.6802	3.68
3.6793	3.67
3.7686	3.7
3.6067	3.66
3.5711	3.65
3.5604	3.66
3.6336	3.63
3.6882	3.61
3.6198	3.67
3.6754	3.58
3.6532	3.65
3.6536	3.6
3.6913	3.62
3.5469	3.6
3.5523	3.59
3.604	3.58
3.5264	3.54
3.5722	3.56
3.6499	3.56
3.4509	3.53
3.6826	3.55
3.6004	3.54
3.5679	3.52
3.4759	3.53
3.569	3.55
3.5525	3.5
3.644	3.52
3.5871	3.51
3.7447	3.57
3.7496	3.58
3.7899	3.64
3.7527	3.68
4.0254	3.71
3.8957	3.69
3.9841	3.73
4.026	3.75
4.1249	3.83
4.0887	3.89
4.1729	3.87
4.0387	3.89
4.0203	3.95
4.1164	3.94
4.1149	3.93
4.1359	3.94
4.0475	3.99
4.0624	3.96
4.0689	3.92
4.0397	3.95
4.0448	3.92
3.9409	3.91
4.0301	3.9
3.9729	3.85
3.8426	3.89
3.8698	3.84
3.8783	3.77
3.6994	3.79
3.8124	3.74
3.7059	3.69
3.7977	3.7
3.7085	3.67
3.658	3.63
3.7793	3.65
3.6363	3.67
3.7545	3.62
3.7769	3.6
3.7653	3.6
3.6677	3.58
3.751	3.61
3.6301	3.55
3.7259	3.62
3.7417	3.59
3.6409	3.59
3.8268	3.59
3.7698	3.59
3.7765	3.59
3.6628	3.6
3.6508	3.58
3.7657	3.64
3.7792	3.65
3.7269	3.64
3.8476	3.63
3.7659	3.64
3.8416	3.59
3.7833	3.59
3.7344	3.65
3.6925	3.66
3.8025	3.62
3.6724	3.63
3.8463	3.65
3.7167	3.64
3.8385	3.61
3.7995	3.63
3.7507	3.57
3.743	3.62
3.7206	3.59
3.6991	3.6
3.6618	3.58
3.7438	3.58
3.7525	3.57
3.6175	3.58
3.7369	3.58
3.7786	3.6
3.6813	3.57
3.6383	3.55
3.7333	3.56
3.7308	3.53
3.5727	3.54
3.6844	3.54
3.6165	3.49
3.5097	3.53
3.5439	3.55
3.6761	3.5
3.6467	3.5
3.6894	3.49
3.5987	3.47
3.6419	3.46
3.6267	3.49
3.595	3.48
3.6519	3.51
3.5317	3.44
3.6141	3.5
3.5492	3.5
3.7162	3.43
3.641	3.46
3.6457	3.48
3.597	3.48
3.5571	3.51
3.6196	3.57
3.4695	3.6
3.4632	3.64
3.5022	3.72
3.4653	3.75
3.5521	3.83
3.6525	3.83
3.5529	3.88
3.5162	3.94
3.5672	3.98
3.4989	3.93
3.5878	4.02
3.5844	3.99
3.4885	3.97
3.6036	4.03
3.5621	3.98
3.526	4
3.4307	4.01
3.4617	4
3.5637	3.94
3.469	3.91
3.5427	3.95
3.4864	3.9
3.5758	3.87
3.4006	3.81
3.5425	3.81
3.5251	3.74
3.4316	3.76
3.5105	3.68
3.4541	3.72
3.3885	3.69
3.596	3.68
3.4618	3.66
3.5396	3.62
3.5382	3.58
3.5477	3.58
3.4898	3.6
3.5776	3.6
3.551	3.6
3.359	3.6
3.3956	3.62
3.4553	3.6
3.4694	3.63
3.4266	3.55
3.3812	3.64
3.6011	3.64
3.5255	3.63
3.4448	3.58
3.5075	3.61
3.3688	3.58
3.4966	3.66
3.3106	3.62
3.3963	3.64
3.3893	3.66
3.4716	3.6
3.4926	3.67
3.5438	3.6
3.7356	3.61
3.7707	3.6
3.7025	3.64
3.8493	3.65
3.9496	3.68
3.8514	3.66
3.9721	3.65
4.0938	3.6
4.0095	3.63
4.042	3.64
4.12	3.6
4.2172	3.62
4.0279	3.62
4.0674	3.58
4.2073	3.59
4.0571	3.54
4.2155	3.6
4.102	3.59
4.0015	3.54
4.0219	3.54
3.9774	3.55
3.9359	3.54
4.0123	3.52
4.0201	3.56
3.89	3.52
3.8045	3.49
3.8936	3.52
3.8251	3.56
3.6901	3.54
3.7976	3.52
3.6545	3.49
3.7555	3.5
3.63	3.51
3.6897	3.49
3.7522	3.46
3.6122	3.53
3.6546	3.49
3.7422	3.5
3.765	3.53
3.6666	3.45
3.7841	3.45
3.5843	3.51
3.5248	3.52
3.7821	3.44
3.5928	3.46
3.7662	3.43
3.7	3.48
3.5987	3.46
3.7312	3.45
3.7489	3.5
3.7082	3.45
3.7258	3.47
3.7165	3.45
3.7308	3.45
3.6893	3.49
3.7788	3.46
3.7406	3.44
3.6564	3.49
3.8446	3.41
3.6385	3.47
3.677	3.4
3.6247	3.43
3.7915	3.45
3.7889	3.41
3.7729	3.44
3.6653	3.4
3.7974	3.45
3.7225	3.39
3.6837	3.44
3.645	3.46
3.6151	3.43
3.7517	3.46
3.7231	3.45
3.6961	3.38
3.7312	3.42
3.6598	3.41
3.6435	3.43
3.5915	3.42
3.6219	3.43
3.6937	3.41
3.7697	3.43
3.6854	3.43
3.731	3.35
3.6747	3.37
3.5577	3.36
3.6743	3.4
3.6838	3.36
3.6699	3.35
3.5859	3.41
3.5614	3.38
3.6242	3.36
3.6182	3.38
3.5485	3.32
3.6187	3.33
3.6103	3.31
3.5518	3.31
3.6224	3.37
3.5398	3.42
3.633	3.47
3.5645	3.51
3.5346	3.58
3.5177	3.66
3.6585	3.7
3.5242	3.73
3.5155	3.79
3.5727	3.81
3.6332	3.86
3.5646	3.9
3.5805	3.96
3.5687	3.95
3.4167	3.98
3.6279	4.03
3.6437	4.01
3.6403	3.99
3.4893	4.03
3.5382	4.02
3.4968	4.02
3.4915	3.97
3.6197	3.98
3.5087	3.96
3.5946	3.94
3.6666	3.86
3.7422	3.88
3.8219	3.86
3.816	3.77
3.8735	3.75
3.8402	3.76
3.8762	3.72
4.0281	3.67
3.8796	3.66
4.008	3.62
4.0813	3.6
3.9281	3.63
3.9409	3.58
3.89	3.57
4.0257	3.54
4.0448	3.61
4.0049	3.59
3.9704	3.58
3.7834	3.6
3.865	3.6
3.8583	3.58
3.868	3.52
3.8459	3.6
3.8653	3.56
3.7562	3.6
3.6976	3.54
3.7296	3.57
3.6932	3.62
3.5706	3.6
3.7396	3.64
3.6699	3.58
3.6232	3.65
3.733	3.65
3.639	3.61
3.6647	3.59
3.5708	3.66
3.6584	3.6
3.5869	3.67
3.7188	3.61
3.6573	3.64
3.603	3.62
3.7031	3.61
3.7396	3.66
3.6326	3.66
3.6047	3.61
3.708	3.6
3.598	3.57
3.6214	3.62
3.6985	3.59
3.6949	3.59
3.7254	3.6
3.5644	3.57
3.7477	3.61
3.7296	3.58
3.6876	3.51
3.7094	3.53
3.6274	3.57
3.5543	3.58
3.5707	3.55
3.6595	3.57
3.556	3.55
3.5512	3.54
3.5609	3.52
3.6761	3.51
3.6584	3.51
3.5733	3.49
3.6802	3.5
3.6556	3.46
3.6684	3.52
3.6078	3.48
3.5789	3.51
3.5144	3.47
3.6104	3.5
3.6023	3.47
3.6339	3.47
3.5693	3.45
3.6482	3.45
3.5053	3.51
3.4905	3.45
3.5023	3.46
3.4647	3.46
3.6115	3.49
3.6393	3.5
3.5516	3.45
3.5696	3.45
3.6044	3.48
3.6295	3.48
3.5858	3.46
3.5365	3.43
3.4631	3.4
3.4462	3.43
3.5347	3.46
3.5906	3.48
3.4477	3.4
3.5719	3.44
3.4632	3.47
3.4595	3.43
3.4916	3.5
3.548	3.49
3.4952	3.59
3.5616	3.58
3.5477	3.64
3.4691	3.63
3.4856	3.72
3.4502	3.75
3.5806	3.75
3.5716	3.77
3.5318	3.85
3.4358	3.81
3.4899	3.89
3.4176	3.89
3.5285	3.89
3.4962	3.88
3.5634	3.85
3.5119	3.85
3.5558	3.9
3.4137	3.85
3.5683	3.79
3.5877	3.78
3.5501	3.79
3.5478	3.81
3.6847	3.76
3.7519	3.71
3.7497	3.73
3.6794	3.68
3.7686	3.66
3.8118	3.59
3.8819	3.6
4.026	3.56
3.843	3.55
4.0231	3.55
3.9063	3.57
3.9259	3.57
3.9768	3.49
4.0404	3.5
4.1334	3.49
4.0174	3.53
3.9339	3.53
4.0122	3.53
3.975	3.54
3.8934	3.47
3.9809	3.52
4.0498	3.55
4.0004	3.49
3.8462	3.52
3.7654	3.56
3.7669	3.5
3.7521	3.54
3.8463	3.58
3.6995	3.54
3.7488	3.54
3.6042	3.5
3.6542	3.58
3.7774	3.56
3.7027	3.55
3.5867	3.54
3.495	3.52
3.7004	3.52
3.5017	3.57
3.497	3.59
3.7237	3.53
3.6155	3.55
3.51	3.53
3.6564	3.54
3.6429	3.58
3.5435	3.53
3.675	3.53
3.5358	3.52
3.5239	3.55
3.673	3.52
3.5104	3.52
3.6787	3.51
3.7147	3.53
3.6772	3.49
3.6955	3.49
3.7284	3.45
3.6428	3.46
3.6534	3.44
3.6448	3.46
3.6443	3.46
3.6504	3.44
3.7253	3.49
3.7471	3.48
3.703	3.48
3.6756	3.47
3.6584	3.46
3.7147	3.46
3.6939	3.43
3.705	3.43
3.6781	3.43
3.6866	3.42
3.6942	3.39
3.6346	3.44
3.5543	3.43
3.6841	3.42
3.5721	3.4
3.5956	3.45
3.5444	3.46
3.5645	3.4
3.6649	3.45
3.536	3.44
3.6299	3.45
3.5736	3.38
3.4813	3.39
3.5506	3.4
3.6084	3.4
3.5642	3.4
3.6206	3.44
3.5421	3.38
3.5407	3.36
3.5274	3.38
3.5673	3.37
3.5673	3.4
3.4748	3.42
3.6367	3.36
3.49	3.36
3.4313	3.39
3.6481	3.4
3.5358	3.41
3.4959	3.47
3.585	3.52
3.6038	3.56
3.5899	3.59
3.5679	3.59
3.5178	3.63
3.522	3.68
3.4026	3.76
3.4485	3.75
3.4123	3.83
3.4865	3.79
3.5004	3.84
3.5677	3.89
3.4474	3.9
3.4894	3.87
3.4448	3.89
3.5526	3.94
3.4478	3.88
3.4842	3.91
3.6751	3.92
3.5989	3.91
3.8126	3.89
3.7475	3.84
3.6543	3.86
3.926	3.82
3.8045	3.79
3.9234	3.75
3.9871	3.72
3.8269	3.68
3.8702	3.68
3.8361	3.67
4.0506	3.57
4.0266	3.56
3.9284	3.55
4.0706	3.6
3.9137	3.57
3.9485	3.56
3.8204	3.49
3.8505	3.55
3.9086	3.49
3.925	3.48
3.7602	3.53
3.7647	3.51
3.8889	3.51
3.8152	3.48
3.727	3.5
3.7375	3.51
3.7227	3.48
3.7098	3.51
3.7115	3.48
3.7368	3.53
3.6225	3.49
3.6014	3.56
3.6309	3.56
3.6669	3.58
3.6386	3.53
3.5143	3.53
3.4887	3.56
3.4994	3.55
3.5348	3.56
3.506	3.55
3.5174	3.54
3.6628	3.54
3.4683	3.58
3.571	3.53
3.5842	3.58
3.7185	3.58
3.7152	3.54
3.4982	3.53
3.6829	3.55
3.5326	3.52
3.6726	3.55
3.742	3.54
3.5356	3.55
3.6822	3.54
3.6542	3.49
3.6974	3.48
3.6364	3.48
3.5718	3.47
3.6114	3.46
3.6764	3.47
3.6617	3.47
3.5569	3.51
3.6037	3.49
3.655	3.44
3.5585	3.43
3.6233	3.49
3.5645	3.5
3.6214	3.44
3.7324	3.44
3.5952	3.46
3.655	3.47
3.5033	3.47
3.5991	3.41
3.5437	3.42
3.6059	3.46
3.6381	3.42
3.6	3.4
3.6879	3.47
3.584	3.4
3.594	3.42
3.6101	3.42
3.5938	3.44
3.4513	3.44
3.5992	3.45
3.4781	3.4
3.4578	3.45
3.6075	3.4
3.6088	3.44
3.5392	3.38
3.4744	3.4
3.5472	3.43
3.532	3.37
3.5558	3.42
3.4937	3.42
3.4505	3.44
3.4298	3.4
3.5604	3.43
3.4649	3.47
3.5517	3.56
3.5007	3.57
3.4526	3.63
3.5538	3.61
3.5624	3.64
3.5082	3.73
3.4136	3.75
3.541	3.79
3.4764	3.79
3.442	3.81
3.4648	3.81
3.4458	3.8
3.5179	3.87
3.6884	3.84
3.5406	3.83
3.6609	3.88
3.6552	3.89
3.802	3.86
3.8612	3.79
3.7031	3.83
3.7548	3.77
3.9981	3.79
3.8831	3.74
3.9583	3.72
3.9144	3.7
4.0593	3.69
4.0221	3.67
4.0134	3.61
3.9635	3.61
4.0271	3.58
3.9517	3.6
3.8949	3.56
3.9834	3.56
3.9657	3.48
3.8902	3.49
3.8077	3.5
3.9107	3.48
3.8956	3.48
3.9319	3.47
3.8456	3.48
3.7714	3.48
3.7547	3.46
3.6642	3.51
3.6932	3.51
3.7006	3.46
3.7154	3.48
3.707	3.52
3.6289	3.52
3.5289	3.52
3.5872	3.49
3.518	3.54
3.5429	3.52
3.6471	3.52
3.6246	3.55
3.5445	3.5
3.61	3.55
3.5908	3.5
3.6157	3.56
3.5557	3.56
3.5711	3.49
3.6768	3.52
3.6363	3.51
3.5136	3.57
3.7161	3.49
3.6513	3.5
3.6951	3.55
3.7376	3.55
3.6832	3.48
3.6238	3.48
3.6382	3.49
3.7056	3.54
3.7307	3.5
3.7074	3.52
3.669	3.48
3.5967	3.46
3.6234	3.48
3.6907	3.44
3.6125	3.48
3.6111	3.44
3.5782	3.49
3.6318	3.41
3.6341	3.43
3.5429	3.42
3.6558	3.48
3.6353	3.43
3.5512	3.47
3.6701	3.43
3.6441	3.44
3.5911	3.41
3.5749	3.46
3.5796	3.43
3.5059	3.39
3.505	3.39
3.6137	3.37
3.5437	3.43
3.6283	3.43
3.4994	3.39
3.5471	3.42
3.5957	3.44
3.6255	3.42
3.6001	3.38
3.445	3.35
3.4753	3.4
3.5084	3.42
3.567	3.39
3.6058	3.34
3.4462	3.41
3.5518	3.38
3.608	3.37
3.4894	3.38
3.5683	3.44
3.5733	3.43
3.5512	3.44
3.5233	3.49
3.6737	3.51
3.5977	3.56
3.698	3.59
3.6697	3.66
3.8529	3.69
3.7733	3.68
3.8886	3.72
3.8322	3.82
3.794	3.78
3.8874	3.83
3.9889	3.87
4.0258	3.88
3.9427	3.89
4.0311	3.9
3.866	3.87
4.0376	3.83
3.9232	3.82
3.9032	3.85
3.9911	3.8
3.957	3.82
3.8527	3.79
3.8556	3.8
3.9668	3.76
3.8657	3.78
3.8236	3.74
3.7372	3.66
3.8267	3.62
3.6492	3.62
3.6296	3.64
3.7355	3.58
3.6628	3.59
3.6836	3.55
3.7159	3.53
3.6397	3.5
3.6768	3.49
3.5949	3.54
3.6734	3.49
3.5249	3.48
3.5158	3.46
3.6067	3.51
3.6284	3.5
3.6387	3.52
3.6345	3.48
3.6066	3.51
3.6739	3.5
3.679	3.51
3.6248	3.55
3.5317	3.54
3.7333	3.5
3.635	3.52
3.5302	3.52
3.6868	3.53
3.6231	3.56
3.5812	3.52
3.6946	3.56
3.5182	3.52
3.6874	3.57
3.548	3.59
3.5743	3.53
3.6045	3.52
3.6904	3.57
3.553	3.55
3.5378	3.54
3.5611	3.55
3.5002	3.54
3.5659	3.53
3.541	3.51
3.5853	3.51
3.6465	3.5
3.5145	3.53
3.6856	3.5
3.6182	3.51
3.6275	3.49
3.5681	3.53
3.5157	3.53
3.6519	3.51
3.4958	3.47
3.6185	3.45
3.4911	3.47
3.4866	3.45
3.542	3.49
3.6293	3.5
3.5802	3.48
3.4864	3.41
3.6286	3.46
3.5972	3.46
3.5943	3.43
3.5785	3.42
3.4789	3.43
3.5479	3.38
3.4594	3.39
3.5403	3.45
3.4678	3.41
3.5464	3.41
3.4018	3.41
3.4727	3.41
3.4916	3.41
3.5463	3.45
3.5407	3.48
3.564	3.47
3.4326	3.55
3.5741	3.56
3.4601	3.61
3.5421	3.66
3.5619	3.68
3.5078	3.67
3.3876	3.7
3.606	3.73
3.5217	3.75
3.3853	3.75
3.489	3.8
3.5056	3.87
3.4505	3.81
3.4496	3.89
3.5863	3.86
3.4866	3.87
3.5512	3.84
3.4584	3.88
3.4172	3.85
3.3587	3.78
3.4386	3.78
3.3867	3.78
3.4066	3.78
3.51	3.7
3.361	3.72
3.4869	3.71
3.5656	3.64
3.4761	3.59
3.4273	3.6
3.4618	3.62
3.3866	3.54
3.4698	3.51
3.4998	3.58
3.3677	3.49
3.4877	3.51
3.3451	3.53
3.4595	3.48
3.5164	3.47
3.3973	3.51
3.4799	3.47
3.2857	3.47
3.3181	3.51
3.4507	3.49
3.3667	3.53
3.4317	3.54
3.4284	3.52
3.434	3.5
3.4681	3.53
3.4977	3.55
3.3936	3.51
3.3845	3.48
3.3917	3.54
3.4981	3.53
3.3947	3.54
3.3364	3.55
3.3331	3.5
3.3936	3.54
3.4841	3.52
3.3103	3.57
3.4545	3.51
3.4124	3.54
3.4134	3.49
3.3742	3.53
3.4568	3.55
3.5759	3.48
3.7057	3.52
3.7335	3.53
3.7274	3.5
3.8012	3.48
3.9152	3.47
3.9854	3.51
3.9343	3.5
4.1073	3.47
4.1458	3.45
4.0884	3.51
4.0431	3.48
4.1721	3.43
4.0811	3.5
4.0664	3.47
4.1568	3.48
4.1115	3.43
4.1629	3.47
4.0965	3.45
4.1047	3.46
4.0077	3.46
4.0016	3.42
3.9826	3.4
4.0038	3.45
3.9807	3.37
3.8216	3.41
3.989	3.45
3.8881	3.44
3.8268	3.37
3.6755	3.43
3.6832	3.38
3.6695	3.44
3.6266	3.4
3.6339	3.36
3.5843	3.4
3.7775	3.39
3.6013	3.36
3.6796	3.4
3.6938	3.36
3.6286	3.35
3.5935	3.37
3.7151	3.41
3.6737	3.38
3.6915	3.42
3.6664	3.39
3.7625	3.35
3.5819	3.36
3.6856	3.41
3.7473	3.35
3.5964	3.4
3.576	3.39
3.718	3.37
3.5734	3.4
3.6222	3.4
3.8102	3.4
3.7147	3.35
3.6968	3.37
3.8514	3.37
3.602	3.35
3.8325	3.39
3.726	3.35
3.6264	3.39
3.6698	3.37
3.6882	3.39
3.6632	3.38
3.7137	3.31
3.7572	3.31
3.735	3.37
3.7421	3.37
3.6265	3.35
3.6179	3.3
3.6299	3.31
3.7166	3.32
3.7438	3.35
3.7032	3.33
3.5686	3.32
3.6473	3.28
3.6659	3.3
3.5623	3.32
3.6432	3.28
3.6167	3.33
3.6422	3.32
3.6637	3.31
3.5842	3.32
3.5999	3.31
3.5646	3.31
3.5254	3.29
3.5934	3.33
3.5693	3.31
3.5109	3.3
3.4736	3.3
3.6046	3.28
3.6805	3.27
3.6538	3.29
3.6331	3.25
3.6889	3.32
3.7992	3.24
3.7828	3.31
3.872	3.32
3.7771	3.35
3.8613	3.47
3.8815	3.57
4.0162	3.63
4.0731	3.65
3.964	3.7
4.0492	3.75
3.9684	3.85
3.9253	3.86
3.9802	3.91
4.0277	3.98
3.9053	4.03
4.0858	4.04
3.9868	4.02
3.9972	4.03
4.036	4.02
3.978	4
3.9849	4.02
3.9544	4.02
3.8511	3.96
3.9621	3.96
3.8785	3.99
3.8032	3.92
3.7784	3.9
3.7528	3.92
3.736	3.86
3.6854	3.8
3.7718	3.84
3.63	3.75
3.602	3.73
3.7453	3.67
3.7194	3.64
3.7381	3.64
3.5115	3.61
3.7297	3.57
3.7561	3.58
3.5952	3.62
3.5993	3.56
3.6554	3.57
3.5649	3.53
3.7359	3.53
3.6917	3.58
3.7821	3.59
3.6291	3.54
3.7659	3.56
3.6494	3.6
3.7417	3.58
3.5992	3.55
3.6948	3.55
3.7226	3.59
3.6893	3.55
3.6304	3.55
3.7399	3.62
3.614	3.57
3.5707	3.57
3.5928	3.65
3.6855	3.62
3.6422	3.61
3.6637	3.67
3.7285	3.59
3.7103	3.66
3.7762	3.64
3.7383	3.61
3.6904	3.61
3.6457	3.67
3.6815	3.6
3.7228	3.61
3.6605	3.61
3.584	3.64
3.5198	3.59
3.5598	3.61
3.714	3.57
3.5733	3.59
3.5765	3.62
3.6477	3.59
3.5423	3.59
3.6377	3.54
3.4875	3.55
3.5679	3.55
3.5698	3.52
3.6237	3.56
3.4464	3.55
3.5962	3.55
3.6307	3.52
3.5086	3.48
3.5591	3.46
3.6782	3.46
3.6613	3.48
3.6489	3.44
3.6986	3.52
3.8797	3.47
3.8521	3.45
3.7881	3.45
3.8303	3.5
3.9722	3.52
4.0765	3.5
4.0063	3.6
4.0072	3.64
3.9715	3.67
4.0409	3.69
4.1139	3.72
4.1069	3.79
4.035	3.75
4.1125	3.82
4.1136	3.88
4.0234	3.86
4.0456	3.9
4.0955	3.89
3.9385	3.92
3.9099	3.93
3.9283	3.88
4.0295	3.89
3.797	3.92
3.7529	3.89
3.7418	3.9
3.8273	3.85
3.7455	3.89
3.7685	3.79
3.7417	3.82
3.7968	3.77
3.6598	3.77
3.6234	3.69
3.7244	3.72
3.6279	3.67
3.7079	3.62
3.6887	3.61
3.7222	3.6
3.6139	3.63
3.7362	3.59
3.6403	3.58
3.685	3.61
3.7757	3.57
3.7917	3.59
3.6655	3.51
3.6505	3.53
3.6421	3.56
3.6491	3.51
3.6957	3.59
3.6237	3.57
3.6821	3.54
3.8085	3.55
3.6153	3.57
3.7627	3.6
3.7711	3.54
3.6233	3.57
3.798	3.56
3.682	3.58
3.7177	3.54
3.648	3.59
3.6527	3.6
3.7068	3.58
3.668	3.58
3.7594	3.62
3.681	3.57
3.7214	3.55
3.7306	3.54
3.7177	3.56
3.5776	3.54
3.6946	3.55
3.6897	3.58
3.7538	3.55
3.6873	3.58
3.7735	3.54
3.6927	3.53
3.7276	3.51
3.5737	3.53
3.7208	3.56
3.6146	3.55
3.6747	3.57
3.5972	3.5
3.5598	3.53
3.6927	3.54
3.6275	3.5
3.5976	3.51
3.5895	3.53
3.615	3.51
3.6402	3.51
3.662	3.46
3.6319	3.46
3.6364	3.44
3.5654	3.5
3.6852	3.44
3.4894	3.42
3.5316	3.46
3.4817	3.43
3.5881	3.45
3.5182	3.5
3.5202	3.58
3.6279	3.6
3.5099	3.62
3.6339	3.71
3.6371	3.74
3.6002	3.77
3.5889	3.81
3.5753	3.88
3.6461	3.9
3.5878	3.93
3.6508	3.92
3.8485	3.95
3.7829	4
3.7795	3.97
3.9995	3.98
3.8706	3.94
3.9748	3.93
3.9668	3.93
3.9117	3.97
3.9494	3.93
4.1153	3.92
4.044	3.88
3.977	3.84
4.09	3.88
4.0947	3.83
4.1501	3.76
4.078	3.75
4.0834	3.74
4.0948	3.7
4.0015	3.65
3.9005	3.65
3.9051	3.63
3.8081	3.63
3.969	3.61
3.8271	3.6
3.8734	3.63
